date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita,scores,anomaly
43944,Philadelphia County,Pennsylvania,22350.0,11226,443,0.502281879,0.019821029,-0.032188334901909865,-1
43944,Providence County,Rhode Island,4470.0,3727,20,0.833780761,0.004474273,-0.07589878521269422,-1
43944,Westchester County,New York,9154.0,25959,962,2.8358094819999997,0.105090671,-0.10832935220833817,-1
43944,Rockland County,New York,17457.0,9828,322,0.56298333,0.018445323,-0.035967769037046016,-1
43944,Suffolk County,New York,1490.0,29567,994,19.84362416,0.667114094,-0.12380920516825611,-1
43944,Sullivan County,New York,1490.0,580,8,0.389261745,0.005369128000000001,-0.007270467319398621,-1
43944,Orange County,New York,14899.0,6816,190,0.45748036799999997,0.012752534,-0.02255158577845262,-1
43944,Sussex County,New Jersey,1490.0,784,82,0.5261744970000001,0.055033557000000004,-0.033805900825060076,-1
43944,Union County,New Jersey,9208.0,10935,515,1.187554301,0.055929625999999996,-0.09486079492503952,-1
43944,Bergen County,New Jersey,17634.0,14049,907,0.7966995579999999,0.051434728,-0.06967161607299699,-1
43944,Essex County,New Jersey,22598.0,11811,932,0.522656872,0.041242588,-0.03434581949290616,-1
43944,Middlesex County,New Jersey,21992.0,9530,396,0.433339396,0.018006548,-0.02042597730262563,-1
43944,New York City County,New York,189885.0,150327,15361,0.7916739079999999,0.080896332,-0.06967161607299699,-1
43944,Milwaukee County,Wisconsin,6125.0,2382,150,0.38889795899999996,0.024489796,-0.007270467319398621,-1
43944,Sumner County,Tennessee,1490.0,556,32,0.373154362,0.02147651,-0.004146118126946652,-1
43944,Cook County,Illinois,17212.0,25811,1142,1.4995933069999998,0.066349059,-0.09952175726669332,-1
43944,Sussex County,Delaware,1490.0,1377,37,0.924161074,0.024832215,-0.08389159734317952,-1
43944,Fairfield County,Connecticut,11000.0,10008,615,0.909818182,0.055909090999999994,-0.08389159734317952,-1
43944,Miami-Dade County,Florida,21992.0,10587,270,0.481402328,0.012277192,-0.02628527101527789,-1
43944,Los Angeles County,California,14464.0,17508,797,1.21045354,0.055102322999999995,-0.09486079492503952,-1
43944,Marion County,Indiana,8742.0,4437,255,0.50754976,0.029169526,-0.032188334901909865,-1
43944,Suffolk County,Massachusetts,1490.0,9739,346,6.536241611,0.232214765,-0.11306341333440806,-1
43944,Worcester County,Massachusetts,7208.0,3798,155,0.526914539,0.021503885,-0.033805900825060076,-1
43944,Middlesex County,Massachusetts,21992.0,10724,545,0.487631866,0.024781739,-0.027355290177209057,-1
43944,Prince George's County,Maryland,4470.0,4150,150,0.928411633,0.033557047,-0.08389159734317952,-1
43944,Orleans County,Louisiana,14899.0,6263,387,0.420363783,0.025974898,-0.014083558929798179,-1
43945,Montgomery County,Pennsylvania,9123.0,3525,208,0.386386057,0.022799517999999998,-0.006118054504820281,-1
43945,Philadelphia County,Pennsylvania,22350.0,11877,449,0.531409396,0.020089485,-0.02849637657399895,-1
43945,Providence County,Rhode Island,4470.0,4603,20,1.029753915,0.004474273,-0.06816766997760304,-1
43945,Westchester County,New York,9154.0,26632,989,2.909329255,0.108040201,-0.08693843247290023,-1
43945,Rockland County,New York,17457.0,10091,334,0.57804892,0.019132726,-0.03404932229501845,-1
43945,Suffolk County,New York,1490.0,30606,1035,20.5409396,0.6946308720000001,-0.09887821848505274,-1
43945,Sullivan County,New York,1490.0,628,9,0.42147651,0.0060402680000000005,-0.0153215965665775,-1
43945,Orange County,New York,14899.0,7170,194,0.48124035200000004,0.013021008,-0.020785101297470354,-1
43945,Union County,New Jersey,9208.0,11208,542,1.217202433,0.058861859,-0.07282232949795053,-1
43945,Bergen County,New Jersey,17634.0,14363,934,0.8145060679999999,0.052965860999999996,-0.057213305575495754,-1
43945,Essex County,New Jersey,22598.0,12110,975,0.5358881320000001,0.043145410999999995,-0.02849637657399895,-1
43945,Sussex County,New Jersey,1490.0,795,84,0.5335570470000001,0.056375839000000004,-0.02849637657399895,-1
43945,Middlesex County,New Jersey,21992.0,9789,413,0.445116406,0.018779556,-0.01804872827076398,-1
43945,New York City County,New York,189885.0,155081,15754,0.816710114,0.082966006,-0.057213305575495754,-1
43945,Milwaukee County,Wisconsin,6125.0,2431,154,0.39689795899999997,0.025142857,-0.009894932391400824,-1
43945,Sumner County,Tennessee,1490.0,573,32,0.384563758,0.02147651,-0.006118054504820281,-1
43945,Cook County,Illinois,17212.0,27616,1220,1.604462003,0.07088078099999999,-0.07691587507552011,-1
43945,Marion County,Indiana,8742.0,4571,266,0.52287806,0.03042782,-0.024631608601984545,-1
43945,Sussex County,Delaware,1490.0,1394,40,0.93557047,0.026845637999999998,-0.060657377369486065,-1
43945,Fairfield County,Connecticut,11000.0,10227,662,0.929727273,0.060181818,-0.060657377369486065,-1
43945,Miami-Dade County,Florida,21992.0,10925,287,0.496771553,0.013050200000000001,-0.023530746962397875,-1
43945,Los Angeles County,California,14464.0,18545,850,1.282148783,0.058766593,-0.07282232949795053,-1
43945,Suffolk County,Massachusetts,1490.0,10724,372,7.197315436,0.24966443,-0.09348531656378678,-1
43945,Worcester County,Massachusetts,7208.0,4227,166,0.586431743,0.023029967000000002,-0.03572254548226439,-1
43945,Middlesex County,Massachusetts,21992.0,11681,585,0.53114769,0.026600582,-0.027943145582497997,-1
43945,Montgomery County,Maryland,9123.0,3246,154,0.355804012,0.016880412,-0.00021898319961566326,-1
43945,Prince George's County,Maryland,4470.0,4414,158,0.9874720359999999,0.035346756,-0.06296120487918178,-1
43945,Orleans County,Louisiana,14899.0,6286,392,0.421907511,0.026310491000000002,-0.0153215965665775,-1
43946,Montgomery County,Pennsylvania,9123.0,3627,214,0.39756659,0.023457196,-0.0036063399125487727,-1
43946,Philadelphia County,Pennsylvania,22350.0,12329,466,0.55163311,0.020850112,-0.03856332579195587,-1
43946,Providence County,Rhode Island,4470.0,4916,111,1.099776286,0.024832215,-0.07909016036936645,-1
43946,Westchester County,New York,9154.0,27230,1022,2.974655888,0.111645182,-0.10802608823063908,-1
43946,Rockland County,New York,17457.0,11091,340,0.635332531,0.019476428,-0.05111674282417389,-1
43946,Suffolk County,New York,1490.0,31368,1085,21.05234899,0.728187919,-0.12826915820140306,-1
43946,Sullivan County,New York,1490.0,689,9,0.462416107,0.0060402680000000005,-0.018246154285539995,-1
43946,Orange County,New York,14899.0,7988,200,0.536143365,0.01342372,-0.035320522236931495,-1
43946,Union County,New Jersey,9208.0,11523,563,1.2514118159999998,0.061142485,-0.09054720074095779,-1
43946,Bergen County,New Jersey,17634.0,14738,954,0.8357718040000001,0.054100034000000005,-0.0661048049307652,-1
43946,Essex County,New Jersey,22598.0,12520,1019,0.55403133,0.045092485999999994,-0.039647188992882665,-1
43946,Sussex County,New Jersey,1490.0,812,91,0.544966443,0.061073826,-0.03694027848762782,-1
43946,Middlesex County,New Jersey,21992.0,10075,431,0.458121135,0.019598036,-0.01666430411754649,-1
43946,New York City County,New York,189885.0,159851,16146,0.841830582,0.08503041300000001,-0.0661048049307652,-1
43946,Milwaukee County,Wisconsin,6125.0,2525,157,0.41224489799999997,0.025632653,-0.01089157951504005,-1
43946,Sumner County,Tennessee,1490.0,584,34,0.391946309,0.022818792,-0.0020541749016868005,-1
43946,Marion County,Indiana,8742.0,4763,283,0.544840997,0.032372455,-0.03694027848762782,-1
43946,Cook County,Illinois,17212.0,29058,1267,1.688240762,0.073611434,-0.09691496982672632,-1
43946,Sussex County,Delaware,1490.0,1490,42,1.0,0.028187919,-0.07909016036936645,-1
43946,Fairfield County,Connecticut,11000.0,10373,689,0.943,0.062636364,-0.07228998410560561,-1
43946,Miami-Dade County,Florida,21992.0,11004,295,0.500363769,0.013413969,-0.027270873696475517,-1
43946,Los Angeles County,California,14464.0,19107,895,1.3210038720000001,0.061877765,-0.09401465366094397,-1
43946,Middlesex County,Massachusetts,21992.0,12253,629,0.5571571479999999,0.02860131,-0.039647188992882665,-1
43946,Suffolk County,Massachusetts,1490.0,11218,391,7.52885906,0.262416107,-0.11868498781405801,-1
43946,Worcester County,Massachusetts,7208.0,4460,183,0.618756937,0.025388457000000003,-0.045634724132539994,-1
43946,Montgomery County,Maryland,9123.0,3502,171,0.383864957,0.018743833999999997,-0.000505157216403318,-1
43946,Prince George's County,Maryland,4470.0,4806,173,1.075167785,0.038702461,-0.07909016036936645,-1
43946,Orleans County,Louisiana,14899.0,6297,399,0.422645815,0.026780321,-0.01613773383148498,-1
43947,Montgomery County,Pennsylvania,9123.0,3733,217,0.409185575,0.023786035,-0.0023990399607648483,-1
43947,Philadelphia County,Pennsylvania,22350.0,12566,472,0.562237136,0.021118567999999997,-0.04052999995027229,-1
43947,Providence County,Rhode Island,4470.0,5266,107,1.178076063,0.02393736,-0.08574737852856218,-1
43947,Bergen County,New Jersey,17634.0,14965,955,0.848644664,0.054156743,-0.07021210578545767,-1
43947,Suffolk County,New York,1490.0,32059,1115,21.51610738,0.748322148,-0.11949102650364041,-1
43947,Sullivan County,New York,1490.0,724,10,0.48590604,0.006711409000000001,-0.024194590804254457,-1
43947,Westchester County,New York,9154.0,27664,1054,3.0220668560000004,0.11514092199999999,-0.10631273491149518,-1
43947,Rockland County,New York,17457.0,11256,349,0.644784327,0.01999198,-0.05216368000522931,-1
43947,Essex County,New Jersey,22598.0,12863,1023,0.569209665,0.045269493,-0.04052999995027229,-1
43947,Sussex County,New Jersey,1490.0,855,92,0.573825503,0.061744966,-0.04108024456309267,-1
43947,Union County,New Jersey,9208.0,11853,571,1.287250217,0.062011295,-0.08865555458224095,-1
43947,Middlesex County,New Jersey,21992.0,10642,442,0.48390323799999996,0.020098218,-0.023117307492694694,-1
43947,New York City County,New York,189885.0,163106,16486,0.8589725359999999,0.086820971,-0.0713531596256256,-1
43947,Orange County,New York,14899.0,8121,203,0.545070139,0.013625076000000002,-0.03668869411412812,-1
43947,Milwaukee County,Wisconsin,6125.0,2629,162,0.42922449,0.02644898,-0.01348707625661083,-1
43947,Sumner County,Tennessee,1490.0,593,34,0.397986577,0.022818792,-0.0023990399607648483,-1
43947,Marion County,Indiana,8742.0,4832,287,0.552733928,0.032830016000000004,-0.038332740603304716,-1
43947,Cook County,Illinois,17212.0,30574,1313,1.776318847,0.076283988,-0.09861726729110987,-1
43947,Sussex County,Delaware,1490.0,1801,43,1.2087248320000001,0.02885906,-0.08574737852856218,-1
43947,Fairfield County,Connecticut,11000.0,10529,707,0.957181818,0.064272727,-0.07593284680208234,-1
43947,Miami-Dade County,Florida,21992.0,11350,301,0.516096762,0.013686795,-0.0312325774485106,-1
43947,Los Angeles County,California,14464.0,19528,913,1.350110619,0.063122235,-0.09098918929447852,-1
43947,Middlesex County,Massachusetts,21992.0,12648,670,0.575118225,0.030465624,-0.042181851282626526,-1
43947,Suffolk County,Massachusetts,1490.0,11543,424,7.746979866,0.284563758,-0.11647871240361507,-1
43947,Worcester County,Massachusetts,7208.0,4572,206,0.6342952279999999,0.028579356,-0.05104857528289286,-1
43947,Montgomery County,Maryland,9123.0,3665,180,0.40173188600000004,0.019730352,-0.0023990399607648483,-1
43947,Prince George's County,Maryland,4470.0,4998,174,1.118120805,0.038926174,-0.08632822695282472,-1
43947,Orleans County,Louisiana,14899.0,6342,406,0.425666152,0.027250151,-0.012424272261956748,-1
43948,Montgomery County,Pennsylvania,9123.0,3817,232,0.41839307200000003,0.025430231,-0.006183132324794505,-1
43948,Philadelphia County,Pennsylvania,22350.0,12868,484,0.575749441,0.021655481,-0.039009271363387055,-1
43948,Providence County,Rhode Island,4470.0,5266,107,1.178076063,0.02393736,-0.07493767377525229,-1
43948,Suffolk County,New York,1490.0,32470,1147,21.79194631,0.769798658,-0.10946602720862786,-1
43948,Sullivan County,New York,1490.0,748,11,0.502013423,0.00738255,-0.02918157236713137,-1
43948,Westchester County,New York,9154.0,28007,1077,3.059536815,0.117653485,-0.0899838327977498,-1
43948,Rockland County,New York,17457.0,11366,355,0.651085524,0.020335682,-0.047846050522295513,-1
43948,Essex County,New Jersey,22598.0,13047,1028,0.5773519779999999,0.045490750999999996,-0.039009271363387055,-1
43948,Middlesex County,New Jersey,21992.0,10767,455,0.48958712299999996,0.020689342,-0.0264728297835628,-1
43948,Sussex County,New Jersey,1490.0,864,93,0.579865772,0.062416107,-0.039009271363387055,-1
43948,Union County,New Jersey,9208.0,12011,583,1.3044092090000001,0.063314509,-0.08069335624375207,-1
43948,New York City County,New York,189885.0,165463,16821,0.871385312,0.08858519599999999,-0.06297675718980578,-1
43948,Orange County,New York,14899.0,8253,213,0.553929794,0.014296261000000001,-0.03626733851841568,-1
43948,Bergen County,New Jersey,17634.0,15104,960,0.856527163,0.054440286,-0.06297675718980578,-1
43948,Milwaukee County,Wisconsin,6125.0,2674,167,0.436571429,0.027265306,-0.010941549856268273,-1
43948,Sumner County,Tennessee,1490.0,603,34,0.40469798700000004,0.022818792,-0.0019776843650524123,-1
43948,Marion County,Indiana,8742.0,4967,289,0.5681766189999999,0.033058797,-0.03681498327686161,-1
43948,Cook County,Illinois,17212.0,31953,1347,1.856437369,0.078259354,-0.08416550440214343,-1
43948,Sussex County,Delaware,1490.0,1870,45,1.255033557,0.030201342000000003,-0.08011603401944489,-1
43948,Fairfield County,Connecticut,11000.0,10763,727,0.978454545,0.066090909,-0.06808206189975241,-1
43948,Miami-Dade County,Florida,21992.0,11569,302,0.526054929,0.013732266000000002,-0.03462662566292596,-1
43948,Los Angeles County,California,14464.0,20417,942,1.4115735619999998,0.065127212,-0.08184917317828444,-1
43948,Middlesex County,Massachusetts,21992.0,12953,700,0.588986904,0.031829756,-0.04120950599414652,-1
43948,Suffolk County,Massachusetts,1490.0,11883,448,7.975167785,0.30067114100000003,-0.10114769942821378,-1
43948,Worcester County,Massachusetts,7208.0,4744,215,0.6581576029999999,0.029827969,-0.047846050522295513,-1
43948,Montgomery County,Maryland,9123.0,3863,210,0.42343527299999995,0.023018744,-0.009881618287526428,-1
43948,Prince George's County,Maryland,4470.0,5274,198,1.179865772,0.044295302,-0.07493767377525229,-1
43948,Orleans County,Louisiana,14899.0,6365,406,0.42720988,0.027250151,-0.009881618287526428,-1
43949,Montgomery County,Pennsylvania,9123.0,4043,249,0.443165625,0.027293652999999998,-0.009157600497720852,-1
43949,Philadelphia County,Pennsylvania,22350.0,13445,516,0.601565996,0.023087247999999998,-0.04073594015163862,-1
43949,Providence County,Rhode Island,4470.0,5520,107,1.234899329,0.02393736,-0.07987402820147449,-1
43949,Bergen County,New Jersey,17634.0,15251,1002,0.864863332,0.056822048,-0.06343448997746925,-1
43949,Suffolk County,New York,1490.0,32724,1179,21.96241611,0.791275168,-0.1227128359430153,-1
43949,Sullivan County,New York,1490.0,769,12,0.5161073829999999,0.008053691,-0.026128313807054604,-1
43949,Westchester County,New York,9154.0,28245,1096,3.085536378,0.11972908,-0.10426223062186624,-1
43949,Essex County,New Jersey,22598.0,13190,1090,0.583679972,0.048234357,-0.039099661628485105,-1
43949,Mercer County,New Jersey,8742.0,3605,212,0.41237703,0.024250743999999998,-0.0008090393092879955,-1
43949,Middlesex County,New Jersey,21992.0,11102,515,0.504819935,0.023417606,-0.02238451024321786,-1
43949,Sussex County,New Jersey,1490.0,882,97,0.591946309,0.065100671,-0.03964471881662546,-1
43949,Union County,New Jersey,9208.0,12188,627,1.323631625,0.06809296299999999,-0.08274117614098897,-1
43949,New York City County,New York,189885.0,167487,17206,0.882044395,0.090612739,-0.0662459299089796,-1
43949,Orange County,New York,14899.0,8389,223,0.563057923,0.014967447,-0.033128308918675464,-1
43949,Rockland County,New York,17457.0,11453,359,0.6560691989999999,0.020564816,-0.047864985129259185,-1
43949,Milwaukee County,Wisconsin,6125.0,2722,174,0.44440816299999997,0.028408162999999997,-0.009157600497720852,-1
43949,Marion County,Indiana,8742.0,5121,304,0.585792725,0.034774651000000004,-0.03964471881662546,-1
43949,Cook County,Illinois,17212.0,33449,1457,1.943353474,0.084650244,-0.09722331283387875,-1
43949,Sussex County,Delaware,1490.0,2114,51,1.418791946,0.034228188,-0.08619458140645642,-1
43949,Fairfield County,Connecticut,11000.0,10874,747,0.988545455,0.06790909099999999,-0.07133055155316215,-1
43949,Miami-Dade County,Florida,21992.0,11830,324,0.537922881,0.01473263,-0.030967902902430122,-1
43949,Los Angeles County,California,14464.0,20976,1000,1.450221239,0.069137168,-0.08734883537886473,-1
43949,Middlesex County,Massachusetts,21992.0,13417,731,0.610085486,0.03323936,-0.041828639097001075,-1
43949,Suffolk County,Massachusetts,1490.0,12140,469,8.147651007,0.314765101,-0.11731628402348071,-1
43949,Worcester County,Massachusetts,7208.0,4999,229,0.6935349609999999,0.031770255,-0.05228335852794708,-1
43949,Montgomery County,Maryland,9123.0,4023,221,0.440973364,0.024224488,-0.0096823924422349,-1
43949,Prince George's County,Maryland,4470.0,5507,206,1.2319910509999998,0.046085010999999995,-0.0804466821027704,-1
43949,Orleans County,Louisiana,14899.0,6380,410,0.428216659,0.027518625,-0.006538960180538678,-1
43950,Montgomery County,Pennsylvania,9123.0,4177,329,0.457853776,0.036062699,-0.011148727414236781,-1
43950,Philadelphia County,Pennsylvania,22350.0,13445,516,0.601565996,0.023087247999999998,-0.029687350503603827,-1
43950,Providence County,Rhode Island,4470.0,5967,132,1.334899329,0.029530201000000002,-0.07560969119222327,-1
43950,Essex County,New Jersey,22598.0,13445,1139,0.594964156,0.050402691,-0.029687350503603827,-1
43950,Bergen County,New Jersey,17634.0,15446,1057,0.875921515,0.059941022999999996,-0.047529373176088074,-1
43950,Suffolk County,New York,1490.0,33265,1205,22.32550336,0.808724832,-0.1034328490135974,-1
43950,Sullivan County,New York,1490.0,811,12,0.544295302,0.008053691,-0.021455953222220714,-1
43950,Westchester County,New York,9154.0,28625,1119,3.127048285,0.12224164300000001,-0.08911474841012301,-1
43950,Mercer County,New Jersey,8742.0,3725,220,0.426103866,0.025165866000000002,-0.00044121286659315473,-1
43950,Middlesex County,New Jersey,21992.0,11436,531,0.520007275,0.024145144,-0.0176431299890073,-1
43950,Sussex County,New Jersey,1490.0,900,99,0.604026846,0.066442953,-0.029687350503603827,-1
43950,Union County,New Jersey,9208.0,12380,653,1.344483058,0.070916594,-0.07560969119222327,-1
43950,New York City County,New York,189885.0,170124,17597,0.895931748,0.09267188,-0.04978690992552193,-1
43950,Orange County,New York,14899.0,8503,232,0.570709444,0.015571515,-0.026384763569081815,-1
43950,Rockland County,New York,17457.0,11586,364,0.663687919,0.020851234,-0.03134367837077423,-1
43950,Milwaukee County,Wisconsin,6125.0,2815,177,0.459591837,0.028897958999999997,-0.011148727414236781,-1
43950,Marion County,Indiana,8742.0,5340,329,0.6108442,0.037634409,-0.02913598789260885,-1
43950,Cook County,Illinois,17212.0,34880,1516,2.0264931440000002,0.088078085,-0.08086926467337685,-1
43950,Sussex County,Delaware,1490.0,2169,54,1.4557046980000001,0.036241611,-0.07794332590446085,-1
43950,Fairfield County,Connecticut,11000.0,10985,774,0.9986363640000001,0.070363636,-0.05375233052334505,-1
43950,Miami-Dade County,Florida,21992.0,11926,338,0.542288105,0.015369225,-0.021455953222220714,-1
43950,Los Angeles County,California,14464.0,22485,1056,1.554549226,0.07300885,-0.0796977012420641,-1
43950,Middlesex County,Massachusetts,21992.0,13799,802,0.6274554379999999,0.036467806,-0.029687350503603827,-1
43950,Suffolk County,Massachusetts,1490.0,12539,504,8.415436242,0.338255034,-0.09803629709406281,-1
43950,Worcester County,Massachusetts,7208.0,5300,253,0.735294118,0.035099889,-0.033003371598529174,-1
43950,Montgomery County,Maryland,9123.0,4176,242,0.457744163,0.026526362,-0.011148727414236781,-1
43950,Prince George's County,Maryland,4470.0,5749,224,1.286129754,0.050111857,-0.07096132597014493,-1
43950,Orleans County,Louisiana,14899.0,6420,416,0.43090140299999996,0.027921337,-0.004172372797472401,-1
43951,Montgomery County,Pennsylvania,9123.0,4307,351,0.472103475,0.038474186,-0.014523747650223129,-1
43951,Philadelphia County,Pennsylvania,22350.0,14468,607,0.647337808,0.027158837,-0.03183073157386895,-1
43951,Providence County,Rhode Island,4470.0,6290,132,1.4071588369999999,0.029530201000000002,-0.09073772056137841,-1
43951,Bergen County,New Jersey,17634.0,15610,1136,0.8852217309999999,0.064421005,-0.05906898933180771,-1
43951,Suffolk County,New York,1490.0,33664,1228,22.59328859,0.824161074,-0.11814444169156435,-1
43951,Sullivan County,New York,1490.0,838,12,0.562416107,0.008053691,-0.024212798934322377,-1
43951,Westchester County,New York,9154.0,28969,1144,3.164627485,0.12497269,-0.1061235988206084,-1
43951,Essex County,New Jersey,22598.0,13682,1186,0.60545181,0.052482521,-0.02692520939529308,-1
43951,Mercer County,New Jersey,8742.0,3937,231,0.45035461,0.026424159,-0.010255233822505927,-1
43951,Middlesex County,New Jersey,21992.0,11715,571,0.5326937070000001,0.025963987,-0.020430806820522562,-1
43951,Sussex County,New Jersey,1490.0,921,103,0.618120805,0.069127517,-0.02855706557072002,-1
43951,Union County,New Jersey,9208.0,12578,690,1.3659860990000001,0.074934839,-0.08839459316244735,-1
43951,New York City County,New York,189885.0,172784,17809,0.909940227,0.093788346,-0.061332644030030026,-1
43951,Orange County,New York,14899.0,8665,237,0.581582657,0.015907108,-0.026381992982959956,-1
43951,Rockland County,New York,17457.0,11708,370,0.670676519,0.021194936,-0.03896942990988961,-1
43951,Milwaukee County,Wisconsin,6125.0,2940,181,0.48,0.02955102,-0.016666684266028353,-1
43951,Marion County,Indiana,8742.0,5576,353,0.637840311,0.040379776,-0.03183073157386895,-1
43951,Cook County,Illinois,17212.0,36513,1607,2.121368812,0.09336509400000001,-0.09780527104019432,-1
43951,Sussex County,Delaware,1490.0,2216,58,1.487248322,0.038926174,-0.09073772056137841,-1
43951,Fairfield County,Connecticut,11000.0,11294,810,1.0267272729999999,0.07363636400000001,-0.07044877457963827,-1
43951,Miami-Dade County,Florida,21992.0,12063,352,0.5485176429999999,0.01600582,-0.022049467536959466,-1
43951,Los Angeles County,California,14464.0,23182,1111,1.6027378319999999,0.076811394,-0.09132449391163999,-1
43951,Middlesex County,Massachusetts,21992.0,14208,845,0.64605311,0.038423063,-0.03183073157386895,-1
43951,Suffolk County,Massachusetts,1490.0,12890,524,8.651006711,0.351677852,-0.11211368748919526,-1
43951,Worcester County,Massachusetts,7208.0,5550,265,0.769977802,0.036764706,-0.05175427807313171,-1
43951,Montgomery County,Maryland,9123.0,4326,255,0.47418612299999996,0.027951332000000002,-0.014523747650223129,-1
43951,Prince George's County,Maryland,4470.0,6054,240,1.3543624159999998,0.053691275,-0.08839459316244735,-1
43951,Orleans County,Louisiana,14899.0,6452,434,0.43304919799999997,0.029129472000000003,-0.002313777259912997,-1
43952,Montgomery County,Pennsylvania,9123.0,4406,362,0.482955168,0.03967993,-0.01039386708054768,-1
43952,Philadelphia County,Pennsylvania,22350.0,15137,638,0.6772706940000001,0.028545861000000002,-0.04358934267738368,-1
43952,Providence County,Rhode Island,4470.0,6579,132,1.471812081,0.029530201000000002,-0.09840001551324506,-1
43952,Bergen County,New Jersey,17634.0,15830,1187,0.89769763,0.067313145,-0.05960076614770238,-1
43952,Suffolk County,New York,1490.0,34037,1252,22.84362416,0.8402684559999999,-0.13111410776088872,-1
43952,Sullivan County,New York,1490.0,880,12,0.590604027,0.008053691,-0.023078808347406277,-1
43952,Westchester County,New York,9154.0,29231,1165,3.193248853,0.127266769,-0.11371319693553039,-1
43952,Rockland County,New York,17457.0,11812,371,0.676634015,0.02125222,-0.04358934267738368,-1
43952,Essex County,New Jersey,22598.0,13994,1240,0.619258341,0.054872113,-0.031112134612477527,-1
43952,Mercer County,New Jersey,8742.0,4077,239,0.466369252,0.027339282000000003,-0.004128221749082783,-1
43952,Middlesex County,New Jersey,21992.0,11947,591,0.543242997,0.026873408999999997,-0.02254614650180109,-1
43952,Sussex County,New Jersey,1490.0,936,110,0.628187919,0.073825503,-0.03543002818461405,-1
43952,Union County,New Jersey,9208.0,12779,714,1.387814944,0.077541268,-0.09374220564834501,-1
43952,Orange County,New York,14899.0,8766,243,0.588361635,0.016309819,-0.023078808347406277,-1
43952,New York City County,New York,189885.0,174931,17931,0.9212470709999999,0.09443084,-0.06239324846600636,-1
43952,Milwaukee County,Wisconsin,6125.0,3044,186,0.496979592,0.030367347000000003,-0.014599315040289773,-1
43952,Marion County,Indiana,8742.0,5801,364,0.663578129,0.041638069,-0.03977135654376762,-1
43952,Cook County,Illinois,17212.0,38668,1673,2.246572159,0.09719962800000001,-0.10308310501515472,-1
43952,Sussex County,Delaware,1490.0,2292,62,1.538255034,0.041610738,-0.09956841257599425,-1
43952,Fairfield County,Connecticut,11000.0,11612,839,1.0556363640000002,0.076272727,-0.07592945213422975,-1
43952,Miami-Dade County,Florida,21992.0,12388,358,0.5632957439999999,0.016278647,-0.022013844926020654,-1
43952,Los Angeles County,California,14464.0,24215,1172,1.6741565269999998,0.08102876099999999,-0.10132397530158233,-1
43952,Middlesex County,Massachusetts,21992.0,14607,885,0.664196071,0.040241906,-0.040315676674234746,-1
43952,Suffolk County,Massachusetts,1490.0,13295,550,8.922818792000001,0.369127517,-0.1250751873831174,-1
43952,Worcester County,Massachusetts,7208.0,5787,278,0.802857936,0.038568257,-0.05127977679502327,-1
43952,Montgomery County,Maryland,9123.0,4780,262,0.523950455,0.028718623,-0.01618223582860212,-1
43952,Prince George's County,Maryland,4470.0,6747,243,1.5093959730000002,0.054362416,-0.09956841257599425,-1
43952,Orleans County,Louisiana,14899.0,6495,437,0.43593529799999997,0.029330828,-0.001014424158430005,-1
43953,Summit County,Ohio,1490.0,679,57,0.45570469799999996,0.038255034,-0.0020989684099492756,-1
43953,Montgomery County,Pennsylvania,9123.0,4487,369,0.49183382700000006,0.040447221,-0.011038607383726307,-1
43953,Philadelphia County,Pennsylvania,22350.0,15527,705,0.694720358,0.031543624,-0.04012687237211554,-1
43953,Providence County,Rhode Island,4470.0,6822,132,1.526174497,0.029530201000000002,-0.07486176984834014,-1
43953,Bergen County,New Jersey,17634.0,15974,1202,0.9058636720000001,0.068163775,-0.05619255311503435,-1
43953,Suffolk County,New York,1490.0,34478,1277,23.13959732,0.85704698,-0.11048835254049505,-1
43953,Sullivan County,New York,1490.0,931,12,0.624832215,0.008053691,-0.0346596698578957,-1
43953,Westchester County,New York,9154.0,29626,1183,3.236399388,0.129233122,-0.09864511361321815,-1
43953,Rockland County,New York,17457.0,11945,376,0.684252735,0.021538638,-0.04012687237211554,-1
43953,Essex County,New Jersey,22598.0,14248,1265,0.630498274,0.055978405,-0.033570661192795614,-1
43953,Mercer County,New Jersey,8742.0,4271,252,0.48856097,0.028826356,-0.011038607383726307,-1
43953,Middlesex County,New Jersey,21992.0,12213,618,0.555338305,0.028101128,-0.019012367956300902,-1
43953,Sussex County,New Jersey,1490.0,949,114,0.6369127520000001,0.076510067,-0.035204727046036055,-1
43953,Union County,New Jersey,9208.0,12996,731,1.411381407,0.079387489,-0.07200623755426849,-1
43953,New York City County,New York,189885.0,177490,18021,0.934723649,0.09490481099999999,-0.05787258258751482,-1
43953,Orange County,New York,14899.0,8925,247,0.599033492,0.016578294,-0.02922933283364204,-1
43953,Prince William County,Virginia,4470.0,1900,29,0.42505592799999997,0.006487695999999999,-1.0425065173347292e-05,-1
43953,Milwaukee County,Wisconsin,6125.0,3147,191,0.513795918,0.031183673,-0.013157037220791534,-1
43953,Marion County,Indiana,8742.0,6032,382,0.690002288,0.043697094000000006,-0.04012687237211554,-1
43953,Cook County,Illinois,17212.0,40227,1743,2.337148501,0.101266558,-0.08928523521745146,-1
43953,Sussex County,Delaware,1490.0,2359,63,1.583221477,0.042281879,-0.07772697857089317,-1
43953,Fairfield County,Connecticut,11000.0,11801,865,1.072818182,0.078636364,-0.059556025577982674,-1
